pair,gene_p,gene_q,split_category,method,metric,value,seed
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.44315599594895727,2
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.7529934339677475,3
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.5138561947099957,3
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.5760562075041092,3
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.6680273563538407,3
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.7064130839966887,3
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5553890916111012,3
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.4589897965759944,3
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.7693233132805705,4
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.4486680434885143,4
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.6316548642332293,4
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5389010680583245,4
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5861483420261894,4
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5754428571559835,4
FOXA1+FOS,FOXA1,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.40251930395792623,4
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6010138843405034,0
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.5565848618552253,0
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.6297323596897608,0
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5922158278086898,0
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.584206789523993,0
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6242704439774628,0
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.40170287361922236,0
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.7043815505047752,1
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.5891605858235849,1
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.7262175779250245,1
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.577433748566425,1
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5525150918999123,1
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6361379522944247,1
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.5091462501347283,1
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6278947707973972,2
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.5158102393841971,2
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.6024678502930824,2
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5503449455559203,2
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5553679607190991,2
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5953755660421061,2
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.5197563210893354,2
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6237240830292274,3
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.42945693227815973,3
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.4550041519489073,3
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.524435215997632,3
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5012099369080038,3
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5807233544828054,3
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.3886671907841437,3
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6178347024107277,4
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",additive,top_DE_Pearson,0.49355484690107704,4
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",linear,top_DE_Pearson,0.5435695283491203,4
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.6793502598913873,4
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",CPA,top_DE_Pearson,0.619716855365831,4
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5909677649165602,4
STAT3+FOS,STAT3,FOS,"both genes observed, pair held out",mean,top_DE_Pearson,0.4323384231651497,4
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6055429496339639,0
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",additive,top_DE_Pearson,0.542188845336854,0
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",linear,top_DE_Pearson,0.4481028258802183,0
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.6127028270502358,0
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6257289545175211,0
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5731958823871475,0
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",mean,top_DE_Pearson,0.5689916197684063,0
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.6071256931538369,1
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",additive,top_DE_Pearson,0.5530464249181957,1
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",linear,top_DE_Pearson,0.5678505152000426,1
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5939821399533954,1
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",CPA,top_DE_Pearson,0.5731406699197151,1
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5964263018005682,1
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",mean,top_DE_Pearson,0.510877524607822,1
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.7426641741764846,2
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",additive,top_DE_Pearson,0.5398649853297506,2
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",linear,top_DE_Pearson,0.6189189643302979,2
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5578939832239931,2
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6259573271635739,2
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.5442805085703806,2
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",mean,top_DE_Pearson,0.5254395961652879,2
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.7926384526435943,3
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",additive,top_DE_Pearson,0.5326749667217165,3
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",linear,top_DE_Pearson,0.43844739055155546,3
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.5671156240053106,3
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6539125080573581,3
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6231846072215147,3
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",mean,top_DE_Pearson,0.47493481592050174,3
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",OpPert,top_DE_Pearson,0.7205201013572903,4
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",additive,top_DE_Pearson,0.5690672063549054,4
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",linear,top_DE_Pearson,0.6430635112470682,4
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",GEARS,top_DE_Pearson,0.6551654205988191,4
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",CPA,top_DE_Pearson,0.6713020271642175,4
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",AttentionPert,top_DE_Pearson,0.6115277650343752,4
SPI1+CEBPE,SPI1,CEBPE,"both genes observed, pair held out",mean,top_DE_Pearson,0.5143155640896373,4
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,OpPert,top_DE_Pearson,0.5624060584251385,0
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,additive,top_DE_Pearson,0.3529722805793613,0
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,linear,top_DE_Pearson,0.4182928339517427,0
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,GEARS,top_DE_Pearson,0.40742440086468346,0
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,CPA,top_DE_Pearson,0.3448090609448021,0
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,AttentionPert,top_DE_Pearson,0.3906589735549441,0
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,mean,top_DE_Pearson,0.34615964106606284,0
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,OpPert,top_DE_Pearson,0.49331440445676544,1
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,additive,top_DE_Pearson,0.2373116104161725,1
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,linear,top_DE_Pearson,0.35708533260543074,1
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,GEARS,top_DE_Pearson,0.5069376275622828,1
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,CPA,top_DE_Pearson,0.36717218828900267,1
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,AttentionPert,top_DE_Pearson,0.28197127849594916,1
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,mean,top_DE_Pearson,0.3735829331253526,1
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,OpPert,top_DE_Pearson,0.5009435505887676,2
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,additive,top_DE_Pearson,0.335799228471232,2
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,linear,top_DE_Pearson,0.3477149358350759,2
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,GEARS,top_DE_Pearson,0.46494111578750413,2
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,CPA,top_DE_Pearson,0.34748099598642845,2
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,AttentionPert,top_DE_Pearson,0.4588953854709593,2
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,mean,top_DE_Pearson,0.2925317171434554,2
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,OpPert,top_DE_Pearson,0.474680915529241,3
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,additive,top_DE_Pearson,0.34873088832013577,3
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,linear,top_DE_Pearson,0.3595019177971493,3
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,GEARS,top_DE_Pearson,0.462738407212556,3
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,CPA,top_DE_Pearson,0.32807943007388995,3
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,AttentionPert,top_DE_Pearson,0.29268449239018746,3
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,mean,top_DE_Pearson,0.29686640737354847,3
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,OpPert,top_DE_Pearson,0.49787429968402885,4
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,additive,top_DE_Pearson,0.36881446915070604,4
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,linear,top_DE_Pearson,0.3944637021770823,4
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,GEARS,top_DE_Pearson,0.38076757729974714,4
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,CPA,top_DE_Pearson,0.4272489622631315,4
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,AttentionPert,top_DE_Pearson,0.38726651239472754,4
CDKN1B+MAPK1,CDKN1B,MAPK1,neither gene observed,mean,top_DE_Pearson,0.23077318635108932,4
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,OpPert,top_DE_Pearson,0.48998728625774796,0
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,additive,top_DE_Pearson,0.23925337434257699,0
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,linear,top_DE_Pearson,0.3635059997006216,0
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,GEARS,top_DE_Pearson,0.37398235089074877,0
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,CPA,top_DE_Pearson,0.25489830219920734,0
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,AttentionPert,top_DE_Pearson,0.4133422554260258,0
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,mean,top_DE_Pearson,0.23719771626846825,0
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,OpPert,top_DE_Pearson,0.3340476194463254,1
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,additive,top_DE_Pearson,0.39037408544645513,1
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,linear,top_DE_Pearson,0.45610037067933606,1
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,GEARS,top_DE_Pearson,0.4894074605377943,1
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,CPA,top_DE_Pearson,0.40153738643908826,1
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,AttentionPert,top_DE_Pearson,0.39276348831462693,1
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,mean,top_DE_Pearson,0.3396893972537478,1
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,OpPert,top_DE_Pearson,0.5609430151204059,2
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,additive,top_DE_Pearson,0.4080141221725375,2
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,linear,top_DE_Pearson,0.31350774386621194,2
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,GEARS,top_DE_Pearson,0.4120806911928953,2
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,CPA,top_DE_Pearson,0.40637096865748573,2
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,AttentionPert,top_DE_Pearson,0.2814229818649663,2
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,mean,top_DE_Pearson,0.28816163957724644,2
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,OpPert,top_DE_Pearson,0.5963795095587634,3
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,additive,top_DE_Pearson,0.3783961699480475,3
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,linear,top_DE_Pearson,0.4584047848865054,3
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,GEARS,top_DE_Pearson,0.41097488380772235,3
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,CPA,top_DE_Pearson,0.37560690056097074,3
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,AttentionPert,top_DE_Pearson,0.41287628340485855,3
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,mean,top_DE_Pearson,0.21105040112093404,3
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,OpPert,top_DE_Pearson,0.4021734887659367,4
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,additive,top_DE_Pearson,0.41597827343016197,4
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,linear,top_DE_Pearson,0.4523405405719911,4
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,GEARS,top_DE_Pearson,0.340533621064759,4
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,CPA,top_DE_Pearson,0.4380799282732319,4
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,AttentionPert,top_DE_Pearson,0.38478240146363873,4
STAT3+CEBPE,STAT3,CEBPE,neither gene observed,mean,top_DE_Pearson,0.28038851446942586,4
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,OpPert,top_DE_Pearson,0.5649630921117914,0
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,additive,top_DE_Pearson,0.5246097197181161,0
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,linear,top_DE_Pearson,0.4885647703855955,0
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,GEARS,top_DE_Pearson,0.5374510563481719,0
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,CPA,top_DE_Pearson,0.4300042445077652,0
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,AttentionPert,top_DE_Pearson,0.61951954064229,0
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,mean,top_DE_Pearson,0.38818949539229797,0
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,OpPert,top_DE_Pearson,0.602779845520706,1
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,additive,top_DE_Pearson,0.3435088513273075,1
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,linear,top_DE_Pearson,0.4206378786152539,1
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,GEARS,top_DE_Pearson,0.5742730212751238,1
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,CPA,top_DE_Pearson,0.49721346709755626,1
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,AttentionPert,top_DE_Pearson,0.3751732159102644,1
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,mean,top_DE_Pearson,0.42229739573902914,1
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,OpPert,top_DE_Pearson,0.5273730317388367,2
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,additive,top_DE_Pearson,0.5246790191526027,2
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,linear,top_DE_Pearson,0.46472985928377797,2
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,GEARS,top_DE_Pearson,0.5122824011612318,2
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,CPA,top_DE_Pearson,0.5507372747154988,2
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,AttentionPert,top_DE_Pearson,0.43615042174872026,2
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,mean,top_DE_Pearson,0.3004291915299636,2
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,OpPert,top_DE_Pearson,0.5482100947761136,3
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,additive,top_DE_Pearson,0.48963036797727333,3
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,linear,top_DE_Pearson,0.39014736484319057,3
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,GEARS,top_DE_Pearson,0.3999179240066542,3
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,CPA,top_DE_Pearson,0.5294232556226275,3
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,AttentionPert,top_DE_Pearson,0.45382130124597975,3
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,mean,top_DE_Pearson,0.33646643922478303,3
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,OpPert,top_DE_Pearson,0.4485913758835901,4
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,additive,top_DE_Pearson,0.39926124113888106,4
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,linear,top_DE_Pearson,0.46954596220213096,4
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,GEARS,top_DE_Pearson,0.5558226714573735,4
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,CPA,top_DE_Pearson,0.43372619002592167,4
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,AttentionPert,top_DE_Pearson,0.5894425672139498,4
FOS+CDKN1B,FOS,CDKN1B,exactly one gene observed,mean,top_DE_Pearson,0.31892663854921194,4
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,OpPert,top_DE_Pearson,0.4268785162593054,0
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,additive,top_DE_Pearson,0.33069201212916444,0
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,linear,top_DE_Pearson,0.45118441465252357,0
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,GEARS,top_DE_Pearson,0.48797216917754094,0
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,CPA,top_DE_Pearson,0.33099240924378465,0
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,AttentionPert,top_DE_Pearson,0.3874539713952535,0
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,mean,top_DE_Pearson,0.2654094096600544,0
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,OpPert,top_DE_Pearson,0.40082559336900414,1
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,additive,top_DE_Pearson,0.33665889684100037,1
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,linear,top_DE_Pearson,0.37031937162710205,1
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,GEARS,top_DE_Pearson,0.4684125687362042,1
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,CPA,top_DE_Pearson,0.45244550169867204,1
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,AttentionPert,top_DE_Pearson,0.37024743609845956,1
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,mean,top_DE_Pearson,0.2471628113683513,1
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,OpPert,top_DE_Pearson,0.49985753812333816,2
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,additive,top_DE_Pearson,0.3048886930643793,2
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,linear,top_DE_Pearson,0.40531840910424416,2
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,GEARS,top_DE_Pearson,0.3947256107578471,2
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,CPA,top_DE_Pearson,0.32183608533568275,2
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,AttentionPert,top_DE_Pearson,0.3325897972272212,2
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,mean,top_DE_Pearson,0.34682352176186615,2
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,OpPert,top_DE_Pearson,0.4506147112514021,3
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,additive,top_DE_Pearson,0.43842124563389867,3
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,linear,top_DE_Pearson,0.33918182435710537,3
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,GEARS,top_DE_Pearson,0.41747231206788965,3
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,CPA,top_DE_Pearson,0.5235606033810944,3
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,AttentionPert,top_DE_Pearson,0.32655679532020326,3
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,mean,top_DE_Pearson,0.1461311300060134,3
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,OpPert,top_DE_Pearson,0.537195407877234,4
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,additive,top_DE_Pearson,0.2903914536764156,4
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,linear,top_DE_Pearson,0.36875761815362595,4
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,GEARS,top_DE_Pearson,0.3648449073729049,4
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,CPA,top_DE_Pearson,0.39608976685731895,4
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,AttentionPert,top_DE_Pearson,0.33296782756885546,4
KLF1+FOXA1,KLF1,FOXA1,neither gene observed,mean,top_DE_Pearson,0.24920359472700165,4
FOXA1+STAT3,FOXA1,STAT3,exactly one gene observed,OpPert,top_DE_Pearson,0.5179949582212467,0
FOXA1+STAT3,FOXA1,STAT3,exactly one gene observed,additive,top_DE_Pearson,0.4191570299840881,0
FOXA1+STAT3,FOXA1,STAT3,exactly one gene observed,linear,top_DE_Pearson,0.3842710739464233,0
FOXA1+STAT3,FOXA1,STAT3,exactly one gene observed,GEARS,top_DE_Pearson,0.4746463410320752,0
FOXA1+STAT3,FOXA1,STAT3,exactly one gene observed,CPA,top_DE_Pearson,0.4871277923941741,0
FOXA1+STAT3,FOXA1,STAT3,exactly one gene observed,AttentionPert,top_DE_Pearson,0.4660270635046943,0
FOXA1+STAT3,FOXA1,STAT3,exactly one gene observed,mean,top_DE_Pearson,0.34371741042409654,0
FOXA1+STAT3,FOXA1,STAT3,exactly one gene observed,OpPert,top_DE_Pearson,0.5588058997456049,1
FOXA1+STAT3,FOXA1,STAT3,exactly one gene observed,additive,top_DE_Pearson,0.40065539225406116,1
FOXA1+STAT3,FOXA1,STAT3,exactly one gene observed,linear,top_DE_Pearson,0.5114637539520126,1
